0, 2540
1.0090593816849065, 2593.448086220299
3.1505212925559434, 2665.754301700722
5.29137868540559, 2715.2831417328152
7.432117333643902, 2760.3378544447
9.572704852376866, 2799.698223294502
11.71311965167515, 2832.550770587639
13.853534450973434, 2865.4033178807763
15.993949250271726, 2898.255865173913
18.13422371502933, 2925.8208074522586
20.274454999928274, 2951.7587943414383
22.414761849579875, 2980.54395316166
24.555068699231498, 3009.32911198188
26.695321574059776, 3036.080576565643
28.835552858958707, 3062.018563454823
30.97571937406964, 3085.516117260253
33.115885889180575, 3109.0136710656825
35.25603081436218, 3131.6977471765294
37.39621891940244, 3156.0087786765425
39.53639622947804, 3179.9130713292643
41.67655194962431, 3203.0038862874026
43.81671846473526, 3226.501440092833
45.95688497984618, 3249.9989938982626
48.09699752013378, 3271.4628534672347
50.237099265456706, 3292.519974188915
52.37720101077964, 3313.5770949105954
54.51731355106723, 3335.0409544795675
56.657458476248834, 3357.7250305904145
58.7976141963951, 3380.8158455485527
60.93776991654137, 3403.9066605066914
63.07790404675829, 3426.1839977702466
65.2180165870459, 3447.6478573392183
67.35811833236883, 3468.704978060899
69.49823087265644, 3490.1688376298703
71.63834341294402, 3511.6326971988424
73.77843436330228, 3532.2830790732314
75.91852531366055, 3552.93346094762
78.05862705898349, 3573.9905816693004
80.1987288043064, 3595.0477023909807
82.33883054962934, 3616.1048231126615
84.47892149998759, 3636.7552049870505
86.6190340402752, 3658.2190645560217
88.75913578559813, 3679.2761852777026
90.89923753092107, 3700.333305999383
93.03933927624398, 3721.3904267210632
95.17944102156692, 3742.4475474427436
97.3195319719252, 3763.0979293171326
99.45963371724811, 3784.1550500388125
101.59975705250035, 3806.0256484550764
103.73990197768198, 3828.7097245659234
105.8800361078989, 3850.987061829478
108.02019182804518, 3874.077876787617
110.16031516329743, 3895.94847520388
112.30046008847903, 3918.6325513147276
114.44055103883731, 3939.282933189116
116.5806635791249, 3960.7467927580883
118.72076532444781, 3981.8039134797677
120.8608562748061, 4002.4542953541572
123.00096881509369, 4023.918154923129
125.14110294531064, 4046.195492186684
127.28126946042154, 4069.6930459921145
129.42143597553246, 4093.190599797544
131.56161328560808, 4117.094892450266
133.7017905956837, 4140.999185102987
135.84195711079462, 4164.496738908418
137.98212362590556, 4187.994292713847
139.63592120876353, 4207.377872633362
